ID,Name,Credit,Category
15302,Kang,2474,Travel
15303,Kim,5169,Bills
15304,David,996,Bills
15305,Han,7367,Bills
15306,Brown,5850,Entertainment
15307,Jung,4526,Luxury
15308,John,5619,Entertainment
15309,David,9035,Bills
15310,Tom,5609,Travel
15311,Jane,3435,Luxury
15312,Brown,5481,Travel
15313,Jack,9398,Grocery
15314,Kang,5186,Luxury
15315,Smith,3470,Travel
15316,John,7617,Entertainment
15317,Jerry,6727,Travel
15318,Choi,2781,Bills
15319,Sarah,8474,Grocery
15320,Jane,9326,Grocery
15321,Jane,3378,Entertainment
15322,Choi,4952,Entertainment
15323,John,4854,Luxury
15324,Kang,6653,Luxury
15325,Doe,4486,Bills
15326,Jung,6998,Travel
15327,Jerry,5360,Luxury
15328,Doe,9404,Travel
15329,Doe,1320,Bills
15330,Sarah,9674,Entertainment
15331,Smith,6845,Bills
15332,Choi,4288,Luxury
15333,Jung,1672,Bills
15334,David,8226,Entertainment
15335,David,635,Luxury
15336,David,9753,Entertainment
15337,Jack,9925,Travel
15338,Tom,3422,Grocery
15339,Jane,394,Entertainment
15340,David,9954,Bills
15341,Kim,8685,Grocery
15342,Han,5590,Travel
15343,Brown,8238,Travel
15344,Han,611,Grocery
15345,Sarah,5959,Bills
15346,Sarah,7054,Bills
15347,Kim,8714,Travel
15348,John,5036,Grocery
15349,Doe,1523,Travel
15350,Doe,2696,Bills
15351,Jack,112,Entertainment
15352,Sarah,1510,Travel
15353,David,593,Travel
15354,Kang,2714,Luxury
15355,Smith,7887,Luxury
15356,David,2057,Luxury
15357,Jane,8353,Entertainment
15358,Smith,5530,Bills
15359,Sarah,7168,Entertainment
15360,Kim,255,Entertainment
15361,Tom,1212,Bills
15362,Sarah,3460,Grocery
15363,Brown,392,Luxury
15364,Jerry,2757,Grocery
15365,Han,4125,Luxury
15366,Park,5945,Luxury
15367,Doe,4363,Luxury
15368,Brown,1512,Grocery
15369,David,4484,Travel
15370,Kang,7733,Bills
15371,David,3130,Travel
15372,David,4623,Luxury
15373,Jerry,5053,Grocery
15374,Jerry,3293,Luxury
15375,Jack,5209,Luxury
15376,Jung,6072,Grocery
15377,Doe,7725,Luxury
15378,Sarah,463,Grocery
15379,Kim,8251,Travel
15380,Choi,2624,Travel
15381,Kim,7600,Grocery
15382,Jung,9192,Travel
15383,Jack,6162,Bills
15384,Tom,7306,Bills
15385,Jung,164,Entertainment
15386,Tom,3919,Grocery
15387,David,4674,Grocery
15388,Smith,3302,Bills
15389,Han,3518,Entertainment
15390,Kim,7695,Grocery
15391,Brown,1140,Travel
15392,Jane,1502,Travel
15393,Jane,5062,Bills
15394,David,8774,Travel
15395,Doe,6369,Grocery
15396,Jack,7172,Travel
15397,Sarah,7986,Bills
15398,Jung,4022,Entertainment
15399,Jerry,1850,Bills
15400,Doe,7560,Entertainment
15401,Kim,3727,Travel
15402,Kang,8549,Bills
15403,Han,8429,Travel
15404,David,2899,Travel
15405,Doe,1889,Luxury
15406,Smith,5755,Bills
15407,Brown,9116,Entertainment
15408,Tom,921,Entertainment
15409,Jung,1918,Luxury
15410,Kang,5871,Travel
15411,Park,6277,Travel
15412,Han,3703,Luxury
15413,Kang,4530,Grocery
15414,Smith,2150,Travel
15415,Park,5473,Bills
15416,David,5685,Entertainment
15417,Jerry,7339,Grocery
15418,Kang,2188,Entertainment
15419,Han,7849,Travel
15420,Jack,882,Travel
15421,Smith,3291,Luxury
15422,John,6042,Bills
15423,Kim,3123,Travel
15424,Kim,7696,Bills
15425,Kang,5192,Bills
15426,Han,7688,Travel
15427,Jung,7236,Bills
15428,John,2178,Luxury
15429,Jane,2919,Entertainment
15430,Han,7371,Entertainment
15431,Park,8578,Grocery
15432,Choi,8306,Grocery
15433,Tom,7561,Bills
15434,Jack,880,Luxury
15435,Kim,3643,Travel
15436,Park,5617,Luxury
15437,Doe,5897,Bills
15438,Jack,2974,Luxury
15439,Tom,7886,Grocery
15440,Han,8986,Luxury
15441,Sarah,4483,Grocery
15442,Choi,3222,Travel
15443,Kim,7554,Bills
15444,David,7074,Travel
15445,Han,7184,Grocery
15446,Brown,849,Bills
15447,Smith,814,Bills
15448,Sarah,8074,Bills
15449,Jack,8267,Luxury
15450,John,7603,Travel
15451,Park,7971,Grocery
15452,David,1740,Grocery
15453,Smith,1725,Entertainment
15454,Han,1857,Travel
15455,David,7242,Grocery
15456,Jack,9120,Luxury
15457,Smith,2930,Bills
15458,Smith,9153,Grocery
15459,Kim,9640,Travel
15460,Tom,7187,Bills
15461,Jane,2946,Grocery
15462,Doe,8450,Bills
15463,Han,56,Grocery
15464,Kim,3771,Travel
15465,Jack,3412,Luxury
15466,Jerry,9048,Grocery
15467,Brown,4010,Travel
15468,Park,6260,Grocery
15469,David,9563,Entertainment
15470,Choi,2198,Travel
15471,Kang,8246,Entertainment
15472,Park,2602,Luxury
15473,Jane,879,Bills
15474,Choi,1521,Travel
15475,Kang,8341,Luxury
15476,Brown,8724,Entertainment
15477,Doe,5940,Grocery
15478,Jack,4493,Bills
15479,David,3782,Entertainment
15480,Jane,6985,Luxury
15481,Jerry,6664,Bills
15482,Park,4858,Entertainment
15483,Jerry,3949,Luxury
15484,Doe,5672,Luxury
15485,Smith,7226,Luxury
15486,Jerry,1543,Grocery
15487,Jerry,2702,Grocery
15488,Kang,2697,Entertainment
15489,Park,6442,Bills
15490,Han,8387,Bills
15491,Park,8633,Bills
15492,Jane,575,Travel
15493,Sarah,6913,Bills
15494,Jerry,5448,Grocery
15495,Jerry,7295,Travel
15496,Doe,5578,Luxury
15497,Tom,2792,Grocery
15498,Brown,7728,Travel
15499,Jerry,7055,Bills
15500,Sarah,9847,Grocery
15501,Han,4136,Luxury
15502,Choi,1133,Bills
15503,Choi,5449,Travel
15504,Park,7249,Grocery
15505,John,3415,Travel
15506,Brown,5362,Entertainment
15507,John,5505,Luxury
15508,Park,8196,Travel
15509,Kim,9822,Grocery
15510,Park,8528,Grocery
15511,Choi,6732,Grocery
15512,Doe,5962,Luxury
15513,Kim,2522,Entertainment
15514,Kim,2040,Bills
15515,Sarah,1836,Bills
15516,Smith,1435,Bills
15517,Jerry,4597,Entertainment
15518,Kang,2722,Entertainment
15519,Tom,9842,Grocery
15520,Kim,5452,Entertainment
15521,Han,3948,Grocery
15522,Sarah,5224,Grocery
15523,Jane,6760,Luxury
15524,Jung,2309,Luxury
15525,David,5500,Travel
15526,Jane,2714,Grocery
15527,Jung,3318,Entertainment
15528,Jung,1495,Grocery
15529,Tom,1965,Bills
15530,Choi,9454,Entertainment
15531,Brown,2834,Travel
15532,Jane,787,Grocery
15533,Doe,9199,Bills
15534,Brown,6468,Entertainment
15535,Park,6554,Grocery
15536,David,9065,Travel
15537,Doe,7720,Travel
15538,Smith,4246,Travel
15539,Kim,267,Grocery
15540,John,8582,Grocery
15541,Tom,1369,Luxury
15542,David,3014,Travel
15543,Han,710,Luxury
15544,David,9494,Entertainment
15545,Tom,8580,Bills
15546,Han,4212,Grocery
15547,Jane,8861,Luxury
15548,Jane,3659,Luxury
15549,David,6348,Travel
15550,Jane,7280,Luxury
15551,Jack,207,Entertainment
15552,Jerry,631,Luxury
15553,David,8125,Travel
15554,Kim,7860,Luxury
15555,Choi,1049,Luxury
15556,Kang,1289,Bills
15557,John,272,Travel
15558,Jerry,2947,Bills
15559,David,6977,Travel
15560,John,2823,Grocery
15561,Jane,9474,Bills
15562,Park,1810,Bills
15563,Choi,3716,Luxury
15564,Jung,2675,Travel
15565,David,1086,Luxury
15566,Choi,8288,Grocery
15567,Doe,6052,Bills
15568,Jane,1669,Bills
15569,John,4829,Travel
15570,Han,1440,Entertainment
15571,Han,4490,Bills
15572,Smith,4015,Grocery
15573,Kim,7132,Travel
15574,Kang,4112,Luxury
15575,Jane,5041,Luxury
15576,Jung,2960,Entertainment
15577,Choi,571,Luxury
15578,Han,9035,Grocery
15579,Sarah,3395,Grocery
15580,Brown,751,Bills
15581,John,5948,Entertainment
15582,Jung,2365,Bills
15583,Kim,8373,Luxury
15584,Sarah,6466,Grocery
15585,David,8931,Grocery
15586,Kim,2228,Entertainment
15587,Jerry,4646,Grocery
15588,Jane,4729,Travel
15589,Kang,985,Luxury
15590,Sarah,4269,Entertainment
15591,Jung,7159,Bills
15592,Han,5428,Bills
15593,Choi,9415,Travel
15594,Han,9534,Grocery
15595,Sarah,4373,Grocery
15596,David,7329,Travel
15597,Jane,863,Entertainment
15598,David,2274,Entertainment
15599,Kim,7447,Grocery
15600,David,576,Bills
15601,Sarah,1129,Luxury
15602,Brown,1591,Luxury
15603,Sarah,3379,Travel
15604,Sarah,2941,Grocery
15605,Choi,561,Travel
15606,Jane,1246,Travel
15607,Choi,965,Luxury
15608,John,7094,Entertainment
15609,Jane,1462,Bills
15610,Jane,8516,Luxury
15611,Han,8047,Bills
15612,Kang,165,Luxury
15613,Doe,8899,Bills
15614,David,3636,Bills
15615,Kang,7456,Luxury
15616,Doe,7931,Entertainment
15617,David,5628,Travel
15618,Jung,1195,Entertainment
15619,Sarah,4425,Grocery
15620,Jane,5477,Travel
15621,Kang,6143,Luxury
15622,Jack,575,Travel
15623,John,2939,Grocery
15624,Choi,9357,Grocery
15625,Jack,5950,Grocery
15626,Kim,7207,Travel
15627,John,7003,Bills
15628,Park,6449,Bills
15629,Jerry,4861,Luxury
15630,Kim,4196,Travel
15631,Jane,6231,Bills
15632,Jung,1558,Travel
15633,Kim,8339,Luxury
15634,Sarah,959,Grocery
15635,Smith,40,Grocery
15636,Jack,5165,Luxury
15637,Doe,2133,Luxury
15638,Choi,539,Bills
15639,Smith,5395,Entertainment
15640,Jerry,6829,Luxury
15641,Kang,5532,Grocery
15642,Tom,2870,Bills
15643,Sarah,3254,Grocery
15644,Jung,5098,Grocery
15645,Jane,551,Travel
15646,Brown,7446,Luxury
15647,Park,1327,Grocery
15648,Choi,6051,Travel
15649,Jane,9970,Luxury
15650,Kang,7175,Entertainment
15651,Jerry,8370,Entertainment
15652,John,801,Bills
15653,Doe,1771,Bills
15654,Jerry,2847,Grocery
15655,Kim,5914,Luxury
15656,Jerry,5333,Entertainment
15657,Kang,8441,Luxury
15658,Brown,3945,Entertainment
15659,Jung,1303,Grocery
15660,Kim,2320,Grocery
15661,John,7026,Travel
15662,Tom,4739,Bills
15663,Park,4691,Entertainment
15664,Han,1392,Entertainment
15665,Smith,8161,Bills
15666,Smith,7874,Grocery
15667,Doe,1504,Grocery
15668,Smith,6121,Bills
15669,Kang,8834,Travel
15670,Jane,1782,Entertainment
15671,Kim,479,Bills
15672,Park,1676,Travel
15673,Sarah,6710,Luxury
15674,Jack,9784,Entertainment
15675,Smith,7496,Grocery
15676,David,313,Travel
15677,Kim,329,Entertainment
15678,John,5973,Bills
15679,Tom,2607,Grocery
15680,Jung,4864,Grocery
15681,Smith,407,Travel
15682,Kang,6347,Entertainment
15683,Han,4447,Grocery
15684,Doe,787,Bills
15685,Brown,2854,Entertainment
15686,Park,4768,Grocery
15687,Kim,5208,Travel
15688,Brown,7881,Luxury
15689,Doe,6230,Bills
15690,Jung,1512,Grocery
15691,Brown,4638,Grocery
15692,Brown,7680,Entertainment
15693,Jerry,8975,Bills
15694,Jane,683,Grocery
15695,Kang,609,Grocery
15696,Jack,5987,Luxury
15697,Jack,7616,Grocery
15698,Jerry,7568,Luxury
15699,David,493,Bills
15700,Park,9613,Grocery
15701,Choi,6122,Bills
15702,John,8278,Entertainment
15703,Sarah,2887,Travel
15704,Sarah,8321,Bills
15705,Choi,988,Bills
15706,Choi,7186,Luxury
15707,Jerry,2768,Grocery
15708,John,9460,Bills
15709,Jack,8767,Bills
15710,Kang,8623,Travel
15711,Brown,5995,Luxury
15712,John,5457,Entertainment
15713,Choi,3825,Grocery
15714,David,401,Luxury
15715,Kim,8388,Entertainment
15716,Jung,8110,Grocery
15717,Sarah,859,Travel
15718,Park,4785,Luxury
15719,Kim,5790,Bills
15720,Kim,2071,Travel
15721,Han,3433,Entertainment
15722,Kim,5854,Entertainment
15723,Jung,2298,Entertainment
15724,Brown,4915,Luxury
15725,Kim,2198,Bills
15726,Doe,4149,Entertainment
15727,Jack,1549,Luxury
15728,Han,3323,Entertainment
15729,Han,8042,Bills
15730,Sarah,6859,Luxury
15731,Jung,9799,Travel
15732,Sarah,3510,Travel
15733,Jung,3545,Bills
15734,John,9016,Grocery
15735,Sarah,4390,Entertainment
15736,Sarah,8712,Entertainment
15737,Tom,7874,Luxury
15738,David,9337,Entertainment
15739,Jung,1873,Luxury
15740,Choi,7086,Entertainment
15741,Kim,4496,Luxury
15742,Kim,3878,Luxury
15743,Han,4767,Grocery
15744,Jane,2506,Travel
15745,John,8151,Grocery
15746,Smith,4098,Travel
15747,David,2740,Entertainment
15748,Park,4515,Grocery
15749,Smith,6937,Travel
15750,Jane,7907,Entertainment
15751,Sarah,2011,Entertainment
15752,Brown,7575,Entertainment
15753,Doe,3334,Travel
15754,Kim,4846,Entertainment
15755,Choi,2826,Entertainment
15756,Doe,6680,Travel
15757,Kim,6581,Travel
15758,John,6711,Travel
15759,Jane,9862,Bills
15760,Sarah,583,Travel
15761,Kang,9976,Bills
15762,Jane,6934,Entertainment
15763,Han,7594,Entertainment
15764,Jane,5296,Bills
15765,Kang,6394,Grocery
15766,Jerry,6863,Grocery
15767,Sarah,9627,Grocery
15768,Jane,8673,Grocery
15769,Han,7322,Grocery
15770,David,8834,Travel
15771,Jane,4525,Travel
15772,Jung,3035,Travel
15773,Kang,7555,Bills
15774,David,3352,Luxury
15775,Smith,7003,Grocery
15776,Jack,5272,Travel
15777,Doe,1914,Entertainment
15778,Han,8871,Grocery
15779,David,3578,Grocery
15780,Jack,9677,Entertainment
15781,Sarah,9010,Grocery
15782,Smith,7566,Travel
15783,Kim,9369,Luxury
15784,Jerry,5117,Entertainment
15785,Park,8524,Travel
15786,Doe,1149,Grocery
15787,Brown,1951,Entertainment
15788,Kang,151,Entertainment
15789,John,3426,Bills
15790,Choi,696,Luxury
15791,Choi,6232,Travel
15792,Kim,9053,Luxury
15793,Doe,6390,Entertainment
15794,Jerry,7041,Bills
15795,Jane,7036,Entertainment
15796,Brown,2516,Luxury
15797,Jung,4686,Travel
15798,David,2232,Grocery
15799,Jack,7795,Luxury
15800,Choi,8497,Entertainment
15801,Jung,9889,Luxury
15802,Smith,743,Entertainment
15803,Brown,563,Luxury
15804,Kang,6255,Grocery
15805,Jane,605,Grocery
15806,Sarah,8130,Travel
15807,Jane,9826,Bills
15808,Han,479,Bills
15809,Jerry,5020,Bills
15810,Park,8416,Travel
15811,Jane,9594,Bills
15812,Choi,6207,Luxury
15813,Choi,2554,Travel
15814,John,6119,Grocery
15815,John,9655,Grocery
15816,Choi,2410,Grocery
15817,Jane,8644,Grocery
15818,Kang,1981,Luxury
15819,Jack,4607,Luxury
15820,Jerry,7861,Travel
15821,Kim,2731,Travel
15822,Brown,5055,Luxury
15823,Jack,2850,Bills
15824,David,6488,Entertainment
15825,Tom,195,Grocery
15826,Jung,240,Travel
15827,Jack,1131,Entertainment
15828,Kang,4510,Travel
15829,Jane,2474,Luxury
15830,Jerry,6618,Entertainment
15831,David,4361,Entertainment
15832,Jung,7168,Travel
15833,Jack,672,Travel
15834,Jack,2892,Grocery
15835,Han,6886,Grocery
15836,Park,1725,Travel
15837,Kang,8272,Travel
15838,Brown,5944,Luxury
15839,Kim,5865,Grocery
15840,Doe,5762,Bills
15841,Kang,8029,Travel
15842,Doe,2474,Grocery
15843,Brown,3791,Bills
15844,Jerry,9206,Entertainment
15845,Kim,4566,Bills
15846,Park,2649,Entertainment
15847,John,5586,Entertainment
15848,Choi,9528,Luxury
15849,Park,751,Travel
15850,Choi,4160,Entertainment
15851,Jung,4114,Luxury
15852,Brown,9119,Grocery
15853,Park,3078,Entertainment
15854,Park,819,Entertainment
15855,Park,7743,Grocery
15856,Jung,3060,Grocery
15857,Jung,4219,Luxury
15858,Sarah,5977,Entertainment
15859,Jung,1142,Bills
15860,Choi,3482,Luxury
15861,Park,5209,Luxury
15862,Jerry,1046,Bills
15863,Tom,9779,Grocery
15864,Han,711,Travel
15865,David,246,Grocery
15866,Doe,4678,Luxury
15867,Jung,8116,Travel
15868,Kim,5105,Entertainment
15869,Kim,1263,Entertainment
15870,Smith,545,Entertainment
15871,David,5778,Bills
15872,John,6496,Luxury
15873,Kang,3522,Travel
15874,Sarah,8879,Luxury
15875,Han,2223,Grocery
15876,Jerry,7568,Luxury
15877,Tom,6030,Luxury
15878,Doe,3383,Luxury
15879,John,691,Grocery
15880,Jane,8575,Grocery
15881,Park,6816,Luxury
15882,David,510,Travel
15883,Jack,6727,Luxury
15884,Jerry,4858,Travel
15885,Doe,6086,Grocery
15886,Jack,1986,Entertainment
15887,Choi,9134,Grocery
15888,Doe,9112,Entertainment
15889,John,9540,Entertainment
15890,Doe,8925,Grocery
15891,Kang,9983,Bills
15892,Brown,8164,Luxury
15893,Choi,3366,Grocery
15894,Sarah,1435,Grocery
15895,Smith,6393,Travel
15896,Jung,1349,Bills
15897,Choi,2061,Travel
15898,Doe,7270,Travel
15899,Park,2348,Entertainment
15900,Kang,6486,Bills
15901,Kang,8646,Luxury
15902,David,4134,Grocery
15903,Park,1433,Grocery
15904,Kang,5776,Bills
15905,Kim,3195,Entertainment
15906,Doe,3280,Travel
15907,Sarah,3982,Grocery
15908,Brown,629,Entertainment
15909,Sarah,5744,Travel
15910,Choi,6003,Travel
15911,Han,2225,Luxury
15912,Jung,1240,Luxury
15913,Han,7510,Grocery
15914,Smith,3644,Travel
15915,Tom,8438,Grocery
15916,Park,5207,Luxury
15917,Smith,5066,Entertainment
15918,Sarah,4134,Travel
15919,Smith,5089,Grocery
15920,David,2013,Entertainment
15921,Jane,5649,Travel
15922,Kim,6766,Luxury
15923,Jerry,3870,Bills
15924,Sarah,4295,Grocery
15925,Doe,2857,Bills
15926,Kim,4463,Travel
15927,Smith,1293,Bills
15928,Smith,9937,Grocery
15929,Brown,8961,Luxury
15930,Brown,7306,Luxury
15931,John,2055,Grocery
15932,Doe,3652,Grocery
15933,Kang,1172,Luxury
15934,John,2206,Entertainment
15935,Jerry,7965,Grocery
15936,Park,4773,Travel
15937,Kim,4443,Luxury
15938,Jane,628,Luxury
15939,Brown,855,Bills
15940,Choi,1865,Bills
15941,Jane,2038,Travel
15942,Choi,9608,Entertainment
15943,Kang,6845,Entertainment
15944,Kang,5462,Travel
15945,Tom,1204,Luxury
15946,Jane,2911,Entertainment
15947,Kim,5603,Entertainment
15948,Kim,3597,Luxury
15949,Tom,5222,Bills
15950,Jung,2572,Travel
15951,Jerry,1846,Luxury
15952,Choi,5164,Bills
15953,John,2209,Grocery
15954,John,3130,Bills
15955,Kim,7186,Bills
15956,Kang,6684,Entertainment
15957,Kim,4196,Travel
15958,John,6255,Luxury
15959,Brown,5197,Luxury
15960,Jane,1810,Grocery
15961,Kim,2326,Luxury
15962,John,8317,Travel
15963,John,3524,Luxury
15964,Jerry,2830,Luxury
15965,Han,8306,Grocery
15966,John,822,Bills
15967,Jung,929,Entertainment
15968,Brown,3131,Travel
15969,Jung,559,Entertainment
15970,Jane,201,Travel
15971,Jerry,6128,Travel
15972,Tom,3422,Bills
15973,Jung,4227,Bills
15974,Kim,4221,Entertainment
15975,Jane,5381,Bills
15976,John,2914,Bills
15977,Kang,4307,Bills
15978,Jerry,3215,Travel
15979,Kim,5675,Travel
15980,Tom,748,Luxury
15981,John,2360,Grocery
15982,Sarah,7648,Travel
15983,Jack,9751,Grocery
15984,Sarah,3838,Luxury
15985,Han,2652,Grocery
15986,Doe,4000,Luxury
15987,Brown,1167,Travel
15988,David,3244,Luxury
15989,Doe,462,Grocery
15990,Sarah,6931,Travel
15991,Tom,7637,Bills
15992,Jerry,2209,Travel
15993,Han,1222,Luxury
15994,Doe,9427,Luxury
15995,David,4622,Grocery
15996,Jane,5496,Entertainment
15997,Jung,6248,Bills
15998,John,2512,Travel
15999,Jerry,26,Grocery
16000,Sarah,4145,Bills
16001,Sarah,7491,Bills
16002,Sarah,4184,Travel
16003,John,1766,Bills
16004,Jung,2034,Grocery
16005,Smith,4900,Entertainment
16006,Choi,9612,Luxury
16007,Jung,7187,Travel
16008,Sarah,4258,Luxury
16009,Brown,7329,Luxury
16010,Choi,6974,Grocery
16011,Park,1045,Travel
16012,Doe,8412,Luxury
16013,Jung,9071,Bills
16014,Doe,1953,Entertainment
16015,Jung,2676,Entertainment
16016,Park,806,Grocery
16017,Han,9419,Bills
16018,Jung,5019,Entertainment
16019,Smith,3028,Bills
16020,Park,9882,Luxury
16021,John,7029,Travel
16022,Doe,7017,Travel
16023,Doe,4139,Grocery
16024,Han,8966,Bills
16025,Jack,3248,Grocery
16026,Han,7545,Bills
16027,Jung,2358,Bills
16028,Kang,4075,Grocery
16029,Han,7422,Luxury
16030,Jung,8580,Travel
16031,Sarah,8140,Grocery
16032,Brown,7416,Luxury
16033,John,7306,Grocery
16034,Sarah,8350,Bills
16035,Jung,4225,Travel
16036,Kim,3824,Travel
16037,David,8860,Luxury
16038,Han,993,Entertainment
16039,Jerry,3548,Luxury
16040,Jack,1338,Entertainment
16041,Han,3642,Bills
16042,Choi,245,Bills
16043,Choi,693,Entertainment
16044,Choi,6708,Luxury
16045,Jack,8913,Travel
16046,Jack,2648,Grocery
16047,Kang,1787,Grocery
16048,Kang,1426,Travel
16049,Brown,2662,Luxury
16050,David,5265,Travel
16051,Smith,9311,Luxury
16052,David,5013,Travel
16053,John,1585,Travel
16054,Choi,4858,Entertainment
16055,Doe,4544,Luxury
16056,David,7705,Travel
16057,Brown,3638,Travel
16058,Jane,2945,Grocery
16059,Jane,4610,Travel
16060,David,3092,Travel
16061,Han,6978,Entertainment
16062,Jung,6354,Grocery
16063,Smith,19,Travel
16064,Han,5987,Entertainment
16065,Kim,3211,Entertainment
16066,Han,7091,Luxury
16067,Tom,710,Luxury
16068,David,2619,Grocery
16069,Kang,9283,Grocery
16070,Doe,6910,Bills
16071,Kang,8777,Travel
16072,Han,167,Entertainment
16073,Han,9037,Luxury
16074,Kang,3771,Entertainment
16075,Jung,2635,Luxury
16076,Park,4774,Luxury
16077,Doe,5042,Bills
16078,John,5342,Grocery
16079,Choi,6810,Travel
16080,Han,2397,Travel
16081,Tom,4582,Travel
16082,Jane,839,Luxury
16083,Kim,1262,Grocery
16084,Choi,8021,Bills
16085,Kang,5940,Grocery
16086,Jane,8708,Entertainment
16087,Smith,7585,Travel
16088,Jack,221,Bills
16089,David,237,Travel
16090,Doe,6154,Entertainment
16091,Choi,9581,Luxury
16092,John,8496,Grocery
16093,David,3640,Entertainment
16094,Jack,5237,Bills
16095,Brown,8203,Grocery
16096,Kang,8738,Luxury
16097,Jung,1273,Travel
16098,Tom,8350,Luxury
16099,Kang,7624,Travel
16100,Jerry,5308,Entertainment
16101,Jung,8889,Bills
16102,David,9530,Entertainment
16103,Jack,9861,Luxury
16104,Jane,5489,Luxury
16105,Brown,7053,Travel
16106,Smith,2798,Luxury
16107,Park,7911,Luxury
16108,David,6631,Luxury
16109,Sarah,9956,Bills
16110,Jane,9,Entertainment
16111,Doe,1846,Grocery
